"","X","Y","Numero","Nom","MoyenTrans","Altitude","NumeroComm","NomCommune","y_Coord_Es","x_Coord_No","WGSlong","WGSlat"
"1",508550,138904,8588677,"Prangins, Mus?e national","Bus",410,5725,"Prangins",508550,138904,6.24959711909748,46.3952614252765
"2",542206,152652,8593790,"Belmont-s.-L., Champ-Chamot","Bus",691,5581,"Belmont-sur-Lausanne",542206,152652,6.68544430705416,46.5226702197472
"3",521768,147667,8594454,"Etoy, Noyer-Girod","Bus",412,5636,"Etoy",521768,147667,6.41995833479725,46.4757546096716
"4",573161,137211,8573653,"La Comballaz, L'Ortier","Bus",1382,5410,"Ormont-Dessous",573161,137211,7.08974744467917,46.3857268502465
"5",572687,136568,8501758,"La Comballaz, poste","Bus",1354,5410,"Ormont-Dessous",572687,136568,7.08362364136855,46.3799236044196
"6",536574,187912,8580463,"Grandevent, village","Bus",679,5560,"Grandevent",536574,187912,6.60718257674174,46.8393241422593
"7",557921,151067,8579187,"Monts-de-Corsier, Mur-Blanc","Bus",806,5884,"Corsier-sur-Vevey",557921,151067,6.89038434089932,46.5095846979554
"8",527527,186749,8579071,"L'Auberson, Vers-le-Bois","Bus",1114,5568,"Sainte-Croix",527527,186749,6.48878032095615,46.8279396945666
"9",525029,185671,8587594,"L'Auberson, Vers-chz-ls-Jaques","Bus",1106,5568,"Sainte-Croix",525029,185671,6.45622086594171,46.8179668055266
"10",519931,171585,8570231,"Vaulion, Sur la Creusaz","Bus",928,5765,"Vaulion",519931,171585,6.39188675381751,46.690674644675
"11",515694,167987,8570160,"L'Abbaye, Cr?t-Blanc","Bus",1075,5871,"L'Abbaye",515694,167987,6.33716336590279,46.6577901697828
"12",525975,163125,8570134,"La Chaux (Cossonay), village","Bus",554,5474,"La Chaux (Cossonay)",525975,163125,6.47225427495762,46.615275940096
"13",533361,185640,8570260,"La Mothe, haut-du-village","Bus",548,5937,"Vugelles-La Mothe",533361,185640,6.56539798848655,46.8185739929392
"14",570832,133198,8570636,"La Forclaz VD, Vougny-Paluex","Bus",1205,5410,"Ormont-Dessous",570832,133198,7.05972424191174,46.3495306833101
"15",520795,165573,8570157,"La Coudre (L'Isle),bas village","Bus",807,5486,"L'Isle",520795,165573,6.40421665540991,46.6367013247564
"16",577562,133769,8593774,"La Faverge","CheminFer",1147,5411,"Ormont-Dessus",577562,133769,7.14712321518386,46.3549256895207
"17",555779,144949,8593952,"La Tour-de-Peilz, Bel-Air","Bus",402,5889,"La Tour-de-Peilz",555779,144949,6.86306153178013,46.4544129941635
"18",544496,171800,8580578,"Bercher, Vers l'Eglise","Bus",636,5512,"Bercher",544496,171800,6.71297920724145,46.6951036561917
"19",513929,149694,8501860,"Essertines-sur-Rolle, village","Bus",726,5856,"Essertines-sur-Rolle",513929,149694,6.31752105753796,46.4930257454454
"20",534727,182763,8570334,"Essert-sous-Champvent, village","Bus",482,5905,"Champvent",534727,182763,6.58370738163656,46.7928310822623
"21",570091,133090,8570633,"La Forclaz VD, La Trappaz","Bus",1047,5410,"Ormont-Dessous",570091,133090,7.05010523067647,46.3485265807538
"22",545087,181390,8507687,"La Mauguettaz, crois?e","Bus",454,5939,"Yvonand",545087,181390,6.71955663674153,46.7814154555201
"23",556060,144883,8593960,"La Tour-de-Peilz, G?r?naz","Bus",413,5889,"La Tour-de-Peilz",556060,144883,6.86672512518228,46.4538377769842
"24",571425,133350,8501766,"La Forclaz VD, village","Bus",1260,5410,"Ormont-Dessous",571425,133350,7.06741827446894,46.3509234919905
"25",531184,153119,8588872,"Denges, Les Oches","Bus",396,5632,"Denges",531184,153119,6.54174357505923,46.5258286831349
"26",521220,147590,8577590,"Etoy, En Bellevue","Bus",411,5636,"Etoy",521220,147590,6.4128366136733,46.4749978000374
"27",522031,148438,8583358,"Etoy, coll?ge Les Communaux","Bus",433,5636,"Etoy",522031,148438,6.42325263805609,46.4827203019672
"28",555266,144860,8593956,"La Tour-de-Peilz, centre","Bus",383,5889,"La Tour-de-Peilz",555266,144860,6.85639322128504,46.4535783686517
"29",541287,167375,8583231,"Sugnens, village","Bus",674,5540,"Montilliez",541287,167375,6.67159288739128,46.6550257744127
"30",580316,133177,8571278,"Les Diablerets, Les Preises","Bus",1385,5411,"Ormont-Dessus",580316,133177,7.18292790388523,46.3496866763108
"31",509096,164195,8530622,"Le Rocheray NLJ","Bateau",1004,5872,"Le Chenit",509096,164195,6.25172135633929,46.6228173934539
"32",546628,176137,8507954,"Prahins, village","Bus",693,5913,"Donneloye",546628,176137,6.7403468857064,46.7342894570825
"33",518375,161425,8570112,"Montricher, Champet","Bus",735,5492,"Montricher",518375,161425,6.37335062819772,46.5990998856837
"34",546482,176340,8570316,"Prahins, Les Ivuez","Bus",682,5913,"Donneloye",546482,176340,6.73841310368039,46.7361037642503
"35",561134,191316,8504986,"Grandcour, poste","Bus",481,5817,"Grandcour",561134,191316,6.92883916157247,46.8718308908364
"36",577254,145635,8501372,"Pra-Perron","Telepherique",1216,2163,"Val-de-Charmey",577254,145635,7.14254013039632,46.4616566087209
"37",570976,130646,8530045,"Chamossaire VD","Telepherique",2101,5409,"Ollon",570976,130646,7.06175406203019,46.3265803778653
"38",572373,131005,8530052,"Lac-Noir TLNCP","Telepherique",1712,5409,"Ollon",572373,131005,7.07987284826144,46.3298686585638
"39",558000,144780,8579204,"Chailly-Montreux, village","Bus",477,5886,"Montreux",558000,144780,6.8919841718101,46.4530356053394
"40",560474,138714,8501314,"Villeneuve CGN","Bateau",373,5414,"Villeneuve (VD)",560474,138714,6.92470067893384,46.3986197762757
"41",503009,131618,8595172,"Coppet, Les Marais","Bus",425,5712,"Coppet",503009,131618,6.17908534739145,46.3289498211089
"42",563191,133134,8501759,"Corbeyrier, poste","Bus",911,5404,"Corbeyrier",563191,133134,6.9604695521269,46.3485796888587
"43",545131,189565,8570280,"Concise, Bas-du-Pav?","Bus",468,5554,"Concise",545131,189565,6.71915133083937,46.8549532452487
"44",526450,155850,8570102,"Colombier VD, En Plan","Bus",510,5634,"Echichens",526450,155850,6.47961536211948,46.549890447198
"45",529331,152250,8592279,"Pr?verenges, Taudaz","Bus",384,5643,"Pr?verenges",529331,152250,6.51772815059246,46.5178189958143
"46",550262,166935,8579243,"Bressonnaz, village","Bus",534,5678,"Moudon",550262,166935,6.78888672369358,46.6517965860641
"47",544661,168609,8507663,"Chapelle-sur-Moudon, La Combe","Bus",726,5693,"Montanaire",544661,168609,6.71552071109318,46.666413884341
"48",533226,152490,8579234,"Ecublens VD, EPFL Piccard","Bus",395,5635,"Ecublens (VD)",533226,152490,6.568446062146,46.5203775936605
"49",547873,177599,8507672,"D?moret, coll?ge","Bus",732,5912,"D?moret",547873,177599,6.75646868910313,46.747538807228
"50",544668,151089,8582778,"Grandvaux, Cr?t-Mouton","Bus",708,5613,"Bourg-en-Lavaux",544668,151089,6.7177152614066,46.5088186886397
"51",539157,184476,8570254,"Grandson, Cr?t-aux-Moines","Bus",457,5561,"Grandson",539157,184476,6.64149841988637,46.8086587553395
"52",567537,124395,8570642,"Les D?vens","Bus",497,5402,"Bex",567537,124395,7.0175341811663,46.2701923271508
"53",556513,145253,8593958,"La Tour-de-Peilz, Doges","Bus",451,5889,"La Tour-de-Peilz",556513,145253,6.87258631771743,46.4571956091718
"54",560798,140449,8594006,"Veytaux, ch?teau de Chillon","Bus",383,5891,"Veytaux",560798,140449,6.92876681064789,46.4142458565713
"55",524893,148214,8589251,"St-Prex, place d'Armes","Bus",383,5646,"Saint-Prex",524893,148214,6.46055662745021,46.4810324042343
"56",557356,145744,8593909,"Blonay, Mon D?sir","Bus",526,5881,"Blonay",557356,145744,6.88351369208296,46.4616665071846
"57",551188,180224,8577614,"Treytorrens (Payerne), village","Bus",667,5828,"Treytorrens (Payerne)",551188,180224,6.79956925694368,46.7714020096444
"58",533691,153816,8593868,"Chavannes-pr?s-Renens,Concorde","Bus",405,5627,"Chavannes-pr?s-Renens",533691,153816,6.57431507021061,46.5323512535827
"59",508158,161886,8579144,"Orient, centre","Bus",1016,5872,"Le Chenit",508158,161886,6.23993652757147,46.6019207991024
"60",544000,168275,8570221,"Peyres-Possens, caf?","Bus",703,5693,"Montanaire",544000,168275,6.70692459547741,46.6633543989803
"61",534936,184583,8507697,"Orges, village","Bus",564,5924,"Orges",534936,184583,6.58618565428208,46.8092221963
"62",530242,175845,8581953,"Orbe, Suchet","Bus",498,5757,"Orbe",530242,175845,6.52602281217527,46.7301502471382
"63",537375,154479,8591996,"Lausanne, Bois-Gentil","Bus",606,5586,"Lausanne",537375,154479,6.62224163339196,46.5386698238358
"64",512225,151400,8579840,"Gimel, En P?ry-B?liaux","Bus",750,5428,"Gimel",512225,151400,6.29500493769851,46.5081494931219
"65",567135,132285,8595101,"Leysin, La Crois?e","Bus",1245,5407,"Leysin",567135,132285,7.01176301143552,46.3411470848018
"66",537025,167150,8570201,"Goumoens-la-Ville, Tuilerie","Bus",614,5541,"Goumo?ns",537025,167150,6.61594760569698,46.6526136061981
"67",533644,155602,8595516,"Crissier, Mongevon","Bus",437,5583,"Crissier",533644,155602,6.57344582472661,46.5484117552941
"68",558400,178760,8570373,"Granges-pr?s-Marnand, gare","Bus",469,5831,"Valbroye",558400,178760,6.8941216089073,46.7587222104135
"69",568222,196666,8579745,"Salavaux, Cotterd","Bus",484,5464,"Vully-les-Lacs",568222,196666,7.02143616404983,46.9203313313769
"70",509845,163460,8579143,"Les Bioux, AVJ","Bus",1023,5871,"L'Abbaye",509845,163460,6.26164336963292,46.616307877437
"71",551477,157373,8570459,"Ch?tillens, coll?ge","Bus",638,5805,"Oron",551477,157373,6.80576547273601,46.5658731775118
"72",554525,145490,8593993,"Vevey, H?tel de Ville","Bus",376,5890,"Vevey",554525,145490,6.84668711342361,46.4591955894583
"73",555030,146385,8595118,"Vevey, Bi?ler","Bus",450,5890,"Vevey",555030,146385,6.85317356275432,46.4672805140695
"74",542157,150626,8592163,"Lutry, Taillepied","Bus",393,5606,"Lutry",542157,150626,6.68505929833194,46.5044417313103
"75",560818,179906,8570481,"Trey, village","Bus",576,5827,"Trey",560818,179906,6.92567260403142,46.7691772803306
"76",560556,141455,8593948,"Territet, L'Eaudine","Bus",399,5886,"Montreux",560556,141455,6.92553385221479,46.4232810732502
"77",573118,122752,8570649,"Les Plans-sur-Bex, Le Chamois","Bus",1070,5402,"Bex",573118,122752,7.09002328752867,46.2556589109822
"78",538409,156497,8593845,"Le Mont-s.-Laus., Coppoz-Poste","Bus",695,5587,"Le Mont-sur-Lausanne",538409,156497,6.63545091778761,46.5569179343852
"79",561168,137502,8595182,"Villeneuve VD, Pr? Neuf","Bus",373,5414,"Villeneuve (VD)",561168,137502,6.93382551412122,46.3877578282076
"80",575075,145975,8501348,"Les Moulins, Pont-de-Pierre","Bus",891,5841,"Ch?teau-d'Oex",575075,145975,7.11415691361535,46.4646376054399
"81",533672,156420,8588845,"Crissier, Timonet","Bus",470,5583,"Crissier",533672,156420,6.57369332211801,46.5557724787195
"82",541551,187618,8582968,"Bonvillars, bas du village","Bus",467,5551,"Bonvillars",541551,187618,6.67245965556695,46.8371352991264
"83",552890,158006,8579800,"Oron-la-Ville, coll?ge","Bus",624,5805,"Oron",552890,158006,6.82412941346055,46.5716682075683
"84",538313,152052,8592072,"Lausanne, Mirabeau","Bus",465,5586,"Lausanne",538313,152052,6.63479285161179,46.5169257569492
"85",510390,140535,8588688,"Gland, Domaine Imp?rial","Bus",404,5721,"Gland",510390,140535,6.27320239162,46.4101799001674
"86",509353,142043,8583431,"Gland, Les Tuilli?res","Bus",434,5721,"Gland",509353,142043,6.25942289009849,46.4236044376673
"87",538334,151239,8592084,"Lausanne, Mus?e Olympique","Bus",414,5586,"Lausanne",538334,151239,6.63517494866803,46.509614647308
"88",531093,152813,8592242,"Denges, village","Bus",401,5632,"Denges",531093,152813,6.54060329559553,46.5230668484962
"89",567254,128907,8501777,"Panex, anc. poste","Bus",930,5409,"Ollon",567254,128907,7.01354626428483,46.3107661663553
"90",502950,140350,8570007,"Gingins, ouest","Bus",540,5719,"Gingins",502950,140350,6.17649549824061,46.4074808447024
"91",509874,142515,8583432,"Gland, Communet","Bus",430,5721,"Gland",509874,142515,6.26610773495637,46.42792011033
"92",538223,154124,8592047,"Lausanne, For?t","Bus",594,5586,"Lausanne",538223,154124,6.63334307921067,46.5355553647049
"93",510515,141895,8581936,"Gland, Montoly","Bus",418,5721,"Gland",510515,141895,6.27456547922561,46.4224292801299
"94",510255,141653,8581935,"Gland, gare sud","Bus",415,5721,"Gland",510255,141653,6.27123058953435,46.4202178413246
"95",509592,142091,8581927,"Gland, Borgeaud","Bus",430,5721,"Gland",509592,142091,6.26252217590408,46.4240684390765
"96",509350,141950,8501333,"Gland, Grand-Champ","Bus",431,5721,"Gland",509350,141950,6.25940204959598,46.4227675342197
"97",531893,156305,8581919,"Bussigny VD, ch. de Bellevue","Bus",450,5624,"Bussigny",531893,156305,6.5505133884184,46.5545593265449
"98",516050,152500,8570124,"Saubraz, Le Pont","Bus",616,5437,"Saubraz",516050,152500,6.34463489174843,46.5185341533278
"99",509440,141493,8519356,"Gland Ballasti?re","CheminFer",420,5721,"Gland",509440,141493,6.26066188999543,46.4186691586486
"100",545497,166029,8570175,"Villars-Mendraz, Praz-Longet","Bus",800,5804,"Jorat-Menthue",545497,166029,6.72674996727349,46.6432751199103
"101",557908,144478,8579203,"Chailly-Montreux, Saussaz","Bus",454,5886,"Montreux",557908,144478,6.89081421776974,46.4503132242281
"102",526263,173884,8579956,"Bretonni?res, centre","Bus",681,5748,"Bretonni?res",526263,173884,6.47428760886568,46.7120833725791
"103",560710,141791,8530029,"Cotterd-Le Flon TMF","Funiculaire",508,5886,"Montreux",560710,141791,6.92750862318715,46.4263125765107
"104",540564,187016,8504989,"Champagne, coll?ge","Bus",457,5553,"Champagne",540564,187016,6.65960075952421,46.8316329552751
"105",526363,153476,8504655,"Monnaz, village","Bus",485,5634,"Echichens",526363,153476,6.47885966961391,46.5285269300441
"106",536637,152009,8591983,"Lausanne, Bateli?re","Bus",406,5586,"Lausanne",536637,152009,6.61296037018658,46.5163824579066
"107",505020,137418,8516946,"Eysins (embr)","CheminFer",435,5716,"Eysins",505020,137418,6.20401132492746,46.3814052261374
"108",573097,127880,8530046,"La Rasse TLRC","Telepherique",1347,5409,"Ollon",573097,127880,7.0894551213069,46.3017870368612
"109",521325,148075,8577562,"Etoy, En Folliar","Bus",422,5636,"Etoy",521325,148075,6.41412122218359,46.4793726375442
"110",559459,142382,8593931,"Montreux, La Paix","Bus",385,5886,"Montreux",559459,142382,6.91118302539583,46.4315544176068
"111",539301,152823,8591978,"Lausanne, Alli?res","Bus",571,5586,"Lausanne",539301,152823,6.64756533233438,46.5239513115976
"112",538458,151843,8591979,"Lausanne, Alpes","Bus",462,5586,"Lausanne",538458,151843,6.63671004609161,46.5150591170067
"113",537827,153699,8592003,"Lausanne, casernes","Bus",570,5586,"Lausanne",537827,153699,6.62823860071017,46.5316957720171
"114",539425,151786,8592012,"Lausanne, chemin du Cap","Bus",468,5586,"Lausanne",539425,151786,6.64931720884274,46.5146345734988
"115",566221,128053,8570609,"Plan-d'Essert","Bus",647,5409,"Ollon",566221,128053,7.00019862077369,46.3030329180676
"116",535630,152359,8591995,"Lausanne, Bois de Vaux","Bus",600,5586,"Lausanne",535630,152359,6.59979050669331,46.5194346862075
"117",537467,153306,8591984,"Lausanne, Beaulieu","Bus",539,5586,"Lausanne",537467,153306,6.62359969548731,46.5281271572373
"118",582760,132113,8530590,"Cabane-des-Diablerets","Telepherique",2517,5411,"Ormont-Dessus",582760,132113,7.21471646605101,46.3401825575319
"119",539741,152716,8593830,"Lausanne, Champ-Soleil","Bus",552,5586,"Lausanne",539741,152716,6.65331328693251,46.5230285792749
"120",538406,153084,8591982,"Lausanne, Barre","Bus",542,5586,"Lausanne",538406,153084,6.63586708635718,46.5262172955347
"121",536805,152071,8592075,"Lausanne, Mont d'Or","Bus",425,5586,"Lausanne",536805,152071,6.61514092064413,46.5169560320589
"122",542689,155810,8587547,"Lausanne, Chalet ? Matthey","Bus",809,5586,"Lausanne",542689,155810,6.69134665266372,46.5511185522484
"123",536962,152509,8591990,"Lausanne, Belv?d?re","Bus",458,5586,"Lausanne",536962,152509,6.61712689387889,46.5209106905461
"124",543330,157641,8592006,"Lausanne, Chalet-Fontaine","Bus",871,5586,"Lausanne",543330,157641,6.69947941793787,46.567643340009
"125",531081,166954,8570140,"Ecl?pens, Cinq-Sous","Bus",453,5482,"Ecl?pens",531081,166954,6.53833259878922,46.6502636812095
"126",536113,152075,8593837,"Lausanne, Maladi?re-Figuiers","Bus",385,5586,"Lausanne",536113,152075,6.60612357141606,46.5169263413401
"127",536057,151995,8593838,"Lausanne, Maladi?re-Lac","Bus",380,5586,"Lausanne",536057,151995,6.60540495757696,46.5162013878266
"128",542517,157305,8592070,"Lausanne, Mauvernay","Bus",858,5586,"Lausanne",542517,157305,6.6889178151077,46.564551592084
"129",538073,154755,8595004,"Lausanne, Entre-Bois","Bus",596,5586,"Lausanne",538073,154755,6.631303273902,46.5412174249741
"130",538079,151784,8592079,"Lausanne, Mont-Fleuri","Bus",432,5586,"Lausanne",538079,151784,6.63177971635744,46.5144934626678
"131",539048,151780,8592123,"Lausanne, Trabandan","Bus",460,5586,"Lausanne",539048,151780,6.6444058555099,46.5145463906846
"132",536871,151918,8592110,"Lausanne, Riant-Cour","Bus",412,5586,"Lausanne",536871,151918,6.61602180421342,46.5155860062213
"133",542796,157342,8587929,"Lausanne, Chalet-?-Gobet","Bus",861,5586,"Lausanne",542796,157342,6.69255185037349,46.5649083293179
"134",540289,153359,8593833,"Lausanne, Gr?sy","Bus",642,5586,"Lausanne",540289,153359,6.6603715041081,46.5288615671511
"135",540366,160825,8592007,"Lausanne, Chalet-Marin","Bus",739,5586,"Lausanne",540366,160825,6.6604100447879,46.5960261890108
"136",538225,153863,8592082,"Lausanne, Motte","Bus",582,5586,"Lausanne",538225,153863,6.63340405825952,46.5332078215777
"137",501898,133665,8594263,"Chavannes-de-Bogis, poste","Bus",476,5707,"Chavannes-de-Bogis",501898,133665,6.16422847980713,46.3472000925215
"138",520325,150350,8570050,"Lavigny, crois?e de St-Livres","Bus",516,5637,"Lavigny",520325,150350,6.40070878690642,46.4997176905858
"139",504178,158555,8595463,"Le Brassus, Bas-du-Chenit","Bus",1050,5872,"Le Chenit",504178,158555,6.18869168231881,46.5714016684362
"140",567223,117648,8580651,"Lavey, Front Bastionn?","Bus",411,5406,"Lavey-Morcles",567223,117648,7.01393465487315,46.2094848144932
"141",538052,152903,8592125,"Lausanne, Valentin","Bus",517,5586,"Lausanne",538052,152903,6.63127791240416,46.5245565133036
"142",538831,154630,8592137,"Lausanne, Vivarium","Bus",647,5586,"Lausanne",538831,154630,6.64120108561207,46.5401627428134
"143",539380,153679,8592131,"Lausanne, Victor-Ruffy","Bus",604,5586,"Lausanne",539380,153679,6.6484825201858,46.5316583140194
"144",537035,153025,8592109,"Lausanne, Recordon","Bus",478,5586,"Lausanne",537035,153025,6.61800784084407,46.525559037137
"145",536851,154197,8592087,"Lausanne, Parc Rivier","Bus",577,5586,"Lausanne",536851,154197,6.61544970095077,46.5360839691053
"146",567350,117374,8570668,"Lavey-les-Bains, place","Bus",419,5406,"Lavey-Morcles",567350,117374,7.01559933672363,46.2070262355743
"147",499419,130099,8588298,"Chavannes-des-Bois","Bus",468,5708,"Chavannes-des-Bois",499419,130099,6.13280149554598,46.3147595254389
"148",518755,147499,8583527,"F?chy, En Burnens","Bus",425,5427,"F?chy",518755,147499,6.3807595084249,46.4738849227416
"149",547202,183520,8583791,"Yvonand, gare","Bus",434,5939,"Yvonand",547202,183520,6.74700508806186,46.8007458915729
"150",517789,148823,8570044,"F?chy, Cassivettes","Bus",549,5427,"F?chy",517789,148823,6.36794774005282,46.4856761817532
"151",569571,134079,8570626,"Cergnat, ?glise","Bus",1052,5410,"Ormont-Dessous",569571,134079,7.0432855873867,46.3573997770025
"152",529983,153243,8592249,"Lonay, Carouge","Bus",395,5638,"Lonay",529983,153243,6.52607330582623,46.5268195260757
"153",505336,137649,8579308,"Eysins, est","Bus",436,5716,"Eysins",505336,137649,6.2080711724374,46.3835276005614
"154",505124,137967,8595175,"Eysins, Petit-Eysins","Bus",443,5716,"Eysins",505124,137967,6.20525081125527,46.3863579180664
"155",531413,174806,8501190,"Orbe-Industrie (marchandises)","CheminFer",442,5757,"Orbe",531413,174806,6.54149656245135,46.7209260106946
"156",570870,134759,8570623,"Le S?pey, La Mosse","Bus",1125,5410,"Ormont-Dessous",570870,134759,7.06012008615128,46.3635743287356
"157",575967,146691,8570619,"Ch?teau-d'Oex, Le Petit-Pr?","Bus",930,5841,"Ch?teau-d'Oex",575967,146691,7.12573191871909,46.4711109949584
"158",515028,168516,8593532,"Le Pont, Les Foug?res","Bus",1010,5871,"L'Abbaye",515028,168516,6.32836531943284,46.6624639174898
"159",508018,148280,8570016,"Le Vaud, zoo","Bus",795,5731,"Le Vaud",508018,148280,6.24082030184832,46.4795217957732
"160",566695,122602,8570639,"Bex, rte d'Aigle","Bus",419,5402,"Bex",566695,122602,7.00674013667948,46.2540223152814
"161",536431,181173,8579303,"Chamblon, village-h?pital","Bus",520,5904,"Chamblon",536431,181173,6.60624516503961,46.7786939563726
"162",534075,181800,8570336,"Champvent, village","Bus",520,5905,"Champvent",534075,181800,6.57530708912531,46.7841048148499
"163",509600,163183,8501776,"Les Bioux, Les Charmilles","Bus",1020,5871,"L'Abbaye",509600,163183,6.25849971118212,46.6137832924422
"164",549925,174650,8570370,"Denezy, coll?ge","Bus",744,5693,"Montanaire",549925,174650,6.78364335853152,46.7211693634035
"165",524460,152366,8501278,"Denens, Cigognes","Bus",505,5631,"Denens",524460,152366,6.45424023274792,46.518330553454
"166",526980,155414,8570100,"St-Saphorin-sur-Morges, village","Bus",529,5634,"Echichens",526980,155414,6.4865943399896,46.5460267038625
"167",526723,176132,8579100,"Les Cl?es-La Russille, crois?e","Bus",676,5750,"Les Cl?es",526723,176132,6.47994381993133,46.7323543927799
"168",544024,157996,8592117,"Lausanne, Ste-Catherine","Bus",851,5586,"Lausanne",544024,157996,6.70848778398916,46.5708950679583
"169",533425,173575,8570200,"Chavornay, gare","Bus",447,5749,"Chavornay",533425,173575,6.56799064191864,46.7100570939581
"170",577140,133830,8593773,"Les Bovets","CheminFer",1156,5411,"Ormont-Dessus",577140,133830,7.14163765446945,46.3554601867422
"171",533267,153378,8593865,"Chavannes-p.-R., Champ-Fleuri","Bus",398,5627,"Chavannes-pr?s-Renens",533267,153378,6.56885206421606,46.52836928564
"172",536025,159850,8570064,"Cheseaux-sur-Lausanne, P?quis","Bus",607,5582,"Cheseaux-sur-Lausanne",536025,159850,6.60389924113454,46.586854712686
"173",558471,145017,8579205,"Chailly-Montreux, Bonnettes","Bus",501,5886,"Montreux",558471,145017,6.89809305180476,46.4551968601937
"174",557670,144699,8593914,"Chailly-Montreux, Poneyre","Bus",439,5886,"Montreux",557670,144699,6.88769658418634,46.4522862216856
"175",557493,143627,8593915,"Clarens, Basset","Bus",375,5886,"Montreux",557493,143627,6.8854912780182,46.4426319572712
"176",524200,152100,8570085,"Denens, Chatagny","Bus",504,5631,"Denens",524200,152100,6.45089604311582,46.5159085269142
"177",541650,164875,8570210,"Poliez-Pittet, Grands-Champs","Bus",710,5533,"Poliez-Pittet",541650,164875,6.6766520591124,46.6325697904538
"178",541502,165417,8570209,"Poliez-le-Grand, Bois-la-Croix","Bus",695,5540,"Montilliez",541502,165417,6.674650562848,46.6374322053665
"179",546776,175569,8507660,"Chan?az, village","Bus",757,5693,"Montanaire",546776,175569,6.74234907156952,46.7291920575538
"180",557073,143679,8593919,"Clarens, St-Georges","Bus",382,5886,"Montreux",557073,143679,6.88002116492616,46.4430729596357
"181",533735,153276,8594986,"Chavannes-pr?s-Renens, Berges","Bus",395,5627,"Chavannes-pr?s-Renens",533735,153276,6.57496601846592,46.5274982809875
"182",567344,132437,8570630,"Leysin, place de la Tour d'A?","Bus",1258,5407,"Leysin",567344,132437,7.01446692984482,46.3425245908181
"183",567275,132590,8501330,"Leysin, place du March?","Bus",1290,5407,"Leysin",567275,132590,7.01355994064429,46.3438975419147
"184",568150,133815,8595103,"Leysin, Les Esserts-Fontaine","Bus",1351,5407,"Leysin",568150,133815,7.02484153651319,46.3549590770406
"185",538971,151206,8592193,"Pully, Pierraz-Portay","Bus",429,5590,"Pully",538971,151206,6.64347836539196,46.5093761641856
"186",566920,132685,8501974,"Leysin-Feydey, gare","Bus",1391,5407,"Leysin",566920,132685,7.00894205065651,46.3447347240771
"187",523520,176542,8579097,"Lignerolle, Le Daillard","Bus",796,5755,"Lignerolle",523520,176542,6.43797455718515,46.7356826011783
"188",508426,144852,8570027,"Begnins, Bois-du-Four","Bus",650,5704,"Begnins",508426,144852,6.24681056265819,46.4487442799127
"189",575975,130418,8501704,"Col-de-la-Croix","Bus",1776,5409,"Ollon",575975,130418,7.12667819541616,46.3247267252393
"190",529592,152847,8595218,"Lonay, gare","Bus",382,5638,"Lonay",529592,152847,6.52103803994146,46.5232165013152
"191",545196,189812,8570281,"Concise, haut du village","Bus",491,5554,"Concise",545196,189812,6.71997395531386,46.8571803569294
"192",529472,153016,8595219,"Lonay, coll?ge nord","Bus",400,5638,"Lonay",529472,153016,6.51944847442912,46.5247240226058
"193",552826,179441,8570405,"Combremont-le-Grand, Le Garage","Bus",680,5831,"Valbroye",552826,179441,6.82109443664156,46.7644767596431
"194",529612,153000,8595220,"Lonay, coll?ge sud","Bus",393,5638,"Lonay",529612,153000,6.52127535858305,46.5245948374947
"195",529895,162031,8570129,"Cossonay-Penthalaz, gare","Bus",428,5495,"Penthalaz",529895,162031,6.52359090323523,46.6058581528797
"196",555898,148047,8579168,"Fenil-sur-Corsier, Pont","Bus",544,5884,"Corsier-sur-Vevey",555898,148047,6.86431528456161,46.4822885081022
"197",537800,186550,8507677,"Fiez, village","Bus",523,5556,"Fiez",537800,186550,6.62343858237566,46.8271888161709
"198",527009,167875,8504651,"Ferreyres, village","Bus",566,5483,"Ferreyres",527009,167875,6.48499803324119,46.6581153666258
"199",542922,151208,8592153,"Lutry, Gravesse","Bus",492,5606,"Lutry",542922,151208,6.69495324957026,46.5097425756825
"200",542825,150935,8592162,"Lutry, Savuit-place","Bus",464,5606,"Lutry",542825,150935,6.69372325112744,46.5072786106719
"201",542253,150541,8592164,"Lutry, Voisinand","Bus",387,5606,"Lutry",542253,150541,6.68632052325773,46.5036854243263
"202",541788,151646,8592149,"Lutry, Corsy-Dessous","Bus",530,5606,"Lutry",541788,151646,6.68012383506325,46.5135848499653
"203",543124,151589,8592146,"Lutry, Br?laz","Bus",558,5606,"Lutry",543124,151589,6.69753812281068,46.5131869360256
"204",524288,150792,8595221,"Lussy-sur-Morges, Riettaz","Bus",450,5640,"Lussy-sur-Morges",524288,150792,6.45225687701909,46.5041531608436
"205",542553,150550,8593861,"Lutry, gare","Bus",402,5606,"Lutry",542553,150550,6.69022750638903,46.5037921814271
"206",542263,151785,8592152,"Lutry, Corsy-Dessus","Bus",572,5606,"Lutry",542263,151785,6.68629542660513,46.5148763074646
"207",543401,151913,8592161,"Lutry, Savoie","Bus",611,5606,"Lutry",543401,151913,6.70110756530384,46.5161248543866
"208",542037,150911,8592158,"Lutry, Orzens","Bus",420,5606,"Lutry",542037,150911,6.68346030825228,46.5069949857888
"209",546425,169350,8570350,"Chapelle-sur-Moudon, Mulles","Bus",778,5693,"Montanaire",546425,169350,6.73848332225488,46.6732231694034
"210",541843,150593,8592150,"Lutry, Grand-Pont","Bus",376,5606,"Lutry",541843,150593,6.68097291724732,46.5041176964192
