8500730;977
8500731;428
8500732;1277
8500733;863
8500734;749
8500736;640
8500737;2241
8500738;1410
8501014;2146
8501015;3523
8501016;2589
8501017;1942
8501023;3820
8501030;13971
8501031;11301
8501032;450
8501033;6697
8501034;1394
8501035;555
8501036;4137
8501037;11836
8501040;6066
8501042;1239
8501045;2938
8501046;1699
8501047;7269
8501048;6460
8501049;2562
8501053;354
8501054;8229
8501055;340
8501056;1446
8501057;77
8501058;940
8501059;12560
8501060;167
8501061;71
8501062;1689
8501063;2275
8501064;1315
8501065;1954
8501066;1688
8501067;1001
8501068;1315
8501069;139
8501075;10242
8501076;13690
8501077;9422
8501080;963
8501081;1907
8501082;615
8501083;477
8501084;1002
8501085;73
8501087;1020
8501088;13
8501089;333
8501090;6320
8501091;1461
8501092;388
8501093;1304
8501094;1062
8501095;463
8501096;1473
8501097;1268
8501098;24
8501099;757
8501100;693
8501102;2556
8501103;2556
8501104;226
8501105;245
8501106;510
8501107;617
8501108;2738
8501109;115
8501110;350
8501111;161
8501112;3675
8501113;754
8501114;126
8501115;3355
8501116;1221
8501117;8199
8501118;24485
8501119;23969
8501120;34228
8501121;16274
8501122;5333
8501123;1427
8501124;2361
8501125;776
8501126;1713
8501127;571
8501128;31868
8501129;19735
8501139;31264
8501140;23952
8501141;2934
8501142;4743
8501143;3412
8501146;16
8501147;6313
8501148;4755
8501150;4500
8501151;634
8501152;149
8501153;404
8501154;66
8501155;176
8501156;785
8501157;2293
8501158;1117
8501159;998
8501160;37144
8501161;34697
8501162;28558
8501163;18135
8501164;7175
8501165;3053
8501166;3783
8501167;3321
8501168;2633
8501169;4266
8501170;3628
8501171;1118
8501172;868
8501173;5298
8501174;5205
8501175;368
8501176;614
8501177;1408
8501178;4216
8501179;76
8501180;34274
8501181;35494
8501183;19748
8501184;12481
8501187;13833
8501189;9682
8501190;3144
8501191;6056
8501192;101
8501194;3160
8501198;1434
8501199;3156
8501200;19618
8501201;13999
8501202;4611
8501203;10464
8501207;32687
8501208;27039
8501209;21295
8501210;7872
8501211;8723
8501212;11481
8501213;6052
8501214;9028
8501215;10094
8501216;12612
8501217;21280
8501218;21219
8501227;6575
8501228;7445
8501230;6306
8501234;992
8501243;1518
8501247;14332
8501248;14288
8501249;13690
8501250;13995
8501251;12269
8501252;8103
8501253;4601
8501254;3707
8501255;3066
8501256;183
8501260;8052
8501261;9734
8501262;8283
8501263;3858
8501264;3970
8501265;5289
8501266;6164
8501267;5726
8501268;509
8501269;461
8501277;2010
8501278;703
8501280;3630
8501281;5082
8501282;4709
8501283;3262
8501284;2305
8501285;1510
8501286;384
8501287;322
8501288;178
8501289;1046
8501296;482
8501297;1830
