8500730;449
8500731;269
8500732;372
8500733;475
8500734;430
8500736;217
8500737;639
8500738;849
8501014;861
8501015;1148
8501016;1431
8501017;783
8501023;1180
8501030;5097
8501031;4472
8501032;285
8501033;2079
8501034;840
8501035;93
8501036;2282
8501037;6614
8501040;2184
8501042;478
8501045;830
8501046;984
8501047;3188
8501048;1494
8501049;952
8501053;57
8501054;1731
8501055;104
8501056;537
8501057;54
8501058;138
8501059;4880
8501060;116
8501061;19
8501062;1116
8501063;980
8501064;27
8501065;621
8501066;957
8501067;617
8501068;718
8501069;91
8501075;2001
8501076;5041
8501077;4942
8501080;426
8501081;35
8501082;11
8501083;198
8501084;205
8501085;31
8501087;347
8501088;6
8501089;20
8501090;2375
8501091;488
8501092;223
8501093;215
8501094;552
8501095;463
8501096;1233
8501097;484
8501098;7
8501099;662
8501100;264
8501102;1198
8501103;1198
8501104;107
8501105;217
8501106;355
8501107;218
8501108;1061
8501109;92
8501110;266
8501111;148
8501112;2185
8501113;134
8501114;98
8501115;1719
8501116;432
8501117;4328
8501118;10025
8501119;9338
8501120;7665
8501121;4839
8501122;2030
8501123;417
8501124;1385
8501125;337
8501126;172
8501127;254
8501128;8301
8501129;7310
8501139;6773
8501140;9335
8501141;710
8501142;70
8501143;495
8501146;
8501147;385
8501148;95
8501150;253
8501151;245
8501152;16
8501153;395
8501154;54
8501155;54
8501156;181
8501157;1220
8501158;403
8501159;456
8501160;10413
8501161;10342
8501162;10728
8501163;4673
8501164;483
8501165;310
8501166;2640
8501167;768
8501168;136
8501169;3035
8501170;1049
8501171;1080
8501172;775
8501173;3229
8501174;2482
8501175;224
8501176;510
8501177;608
8501178;1658
8501179;10
8501180;7401
8501181;7440
8501183;7644
8501184;3351
8501187;4888
8501189;2048
8501190;204
8501191;2659
8501192;22
8501194;207
8501198;691
8501199;996
8501200;8521
8501201;6557
8501202;576
8501203;5409
8501207;6547
8501208;8142
8501209;5875
8501210;2965
8501211;2064
8501212;1071
8501213;1085
8501214;1190
8501215;3147
8501216;5162
8501217;3152
8501218;7300
8501227;2401
8501228;3246
8501230;1295
8501234;62
8501243;169
8501247;3970
8501248;5273
8501249;5041
8501250;4374
8501251;1864
8501252;966
8501253;1109
8501254;1415
8501255;964
8501256;183
8501260;2538
8501261;2158
8501262;1099
8501263;650
8501264;2123
8501265;1615
8501266;1651
8501267;2778
8501268;490
8501269;375
8501277;661
8501278;542
8501280;1452
8501281;2660
8501282;1545
8501283;1080
8501284;775
8501285;84
8501286;118
8501287;142
8501288;68
8501289;935
8501296;339
8501297;352
8501298;785
8501299;984
8501300;5304
8501301;1428
8501302;884
8501303;2673
8501304;1373
8501306;287
8501308;1248
8501312;4396
8501313;1423
8501314;2098
8501316;412
8501317;851
8501318;2326
8501319;2195
8501320;1789
8501330;2165
8501333;3757
8501343;35
8501344;
8501345;30
8501346;72
8501347;237
8501348;110
8501349;49
8501350;263
8501351;120
8501352;4885
8501353;5216
8501354;
8501357;75
8501358;
8501359;1507
8501360;3446
8501361;656
8501362;385
8501363;196
8501364;110
8501365;23
8501366;3
8501367;
8501368;
8501369;
8501370;1424
8501371;1009
8501372;13
8501373;3
8501374;1055
8501375;1658
8501376;474
8501377;275
8501380;5075
8501381;3183
8501382;1299
8501383;1142
8501384;323
8501385;20
8501386;
8501388;28
8501390;2540
8501391;71
8501392;338
8501393;6
8501394;1046
8501395;200
8501396;144
8501397;436
8501400;3677
8501401;95
8501402;1604
8501446;3
8501447;522
8501452;92
8501458;462
8501459;54
8501461;1471
8501467;498
8501468;185
8501469;28
8501470;26
8501471;7
8501472;10
8501473;65
8501474;274
8501475;24
8501476;86
8501477;84
8501479;673
8501480;239
8501481;1505
8501482;2223
8501483;1708
8501484;660
8501485;133
8501486;
8501487;1889
8501488;80
8501490;90
8501491;266
8501492;492
8501493;252
8501494;456
8501495;1115
8501497;3
8501498;6
8501499;6
8501554;2391
8501555;6
8501557;215
8501558;235
8501700;26
8501701;27
8501702;6
8501704;
8501705;
8501706;15
8501707;25
8501708;47
8501711;3
8501725;2620
8501727;126
8501733;25
8501734;785
8501757;1855
8501758;56
8501759;303
8501763;112
8501766;104
8501776;257
8501777;120
8501778;120
8501792;161
8501793;
8501799;55
8501850;757
8501851;1525
8501852;312
8501853;380
8501854;430
8501855;628
8501856;864
8501857;676
8501860;407
8501862;89
8501863;219
8501865;1583
8501867;146
8501868;75
8501870;2193
8501871;491
8501872;321
8501873;79
8501892;228
8501894;290
8501966;986
8501967;682
8501968;363
8501969;469
8501970;447
8501974;2243
8501975;274
8501978;687
8501980;362
8501981;60
8504000;4999
8504003;851
8504007;24
8504009;243
8504010;1848
8504011;754
8504012;1073
8504013;1737
8504014;721
8504015;4299
8504016;396
8504017;483
8504019;54
8504020;167
8504039;1070
8504040;1212
8504120;1769
8504121;1293
8504122;346
8504123;861
8504126;1483
8504127;615
8504130;1131
8504134;4024
8504135;960
8504141;13
8504142;14
8504144;314
8504152;255
8504153;391
8504154;91
8504155;125
8504158;41
8504159;163
8504162;68
8504163;213
8504164;76
8504165;416
8504166;885
8504169;567
8504171;1482
8504172;460
8504173;961
8504174;1727
8504176;8964
8504177;1120
8504178;1280
8504200;2023
8504201;1069
8504202;38
8504203;639
8504246;32
8504263;6
8504270;198
8504271;139
8504272;399
8504273;13
8504275;
8504277;13
8504290;155
8504291;637
8504292;689
8504293;72
8504294;129
8504295;829
8504296;4
8504297;3
8504298;2047
8504299;135
8504458;658
8504556;604
8504557;1013
8504558;1065
8504569;64
8504571;11
8504651;257
8504652;641
8504653;840
8504654;591
8504655;438
8504656;426
8504657;321
8504659;580
8504660;390
8504661;132
8504687;77
8504688;46
8504689;111
8504691;70
8504694;126
8504695;94
8504696;122
8504698;145
8504712;1169
8504728;1231
8504754;153
8504758;978
8504759;438
8504774;2766
8504775;1434
8504780;4006
8504781;1940
8504789;430
8504790;265
8504886;281
8504903;31
8504954;176
8504955;193
8504956;232
8504958;97
8504959;656
8504961;111
8504962;196
8504963;2611
8504964;4614
8504966;1504
8504967;3216
8504973;300
8504981;270
8504986;617
8504987;236
8504988;133
8504989;887
8504997;117
8504998;51
8504999;1254
8507650;274
8507651;53
8507652;23
8507653;310
8507654;183
8507655;407
8507656;6
8507658;434
8507659;2695
8507660;136
8507661;393
8507662;6
8507663;34
8507664;321
8507665;113
8507666;3
8507670;324
8507672;122
8507674;323
8507675;262
8507677;414
8507678;242
8507679;184
8507680;54
8507681;312
8507682;148
8507683;14
8507684;257
8507685;132
8507686;455
8507687;111
8507688;85
8507689;209
8507690;32
8507691;148
8507694;102
8507695;494
8507696;161
8507697;264
8507698;177
8507950;31
8507953;565
8507954;130
8507955;259
8507956;379
8507957;425
8507958;32
8507959;264
8507960;430
8507962;165
8507963;653
8507964;626
8507965;1087
8507966;202
8507967;217
8507968;541
8507969;89
8507970;771
8507971;688
8507973;366
8515301;123
8515312;2450
8515313;2635
8515317;1995
8515319;
8515322;1124
8515323;772
8515327;104
8515336;1111
8515337;986
8515338;9490
8515339;893
8515340;641
8515341;425
8515342;1745
8515350;248
8515351;1133
8515354;5334
8515355;4842
8515369;5591
8515370;2136
8515507;432
8515561;8900
8515639;48
8515640;622
8515645;4876
8515758;12
8516276;3572
8516946;1342
8517214;376
8517387;4583
8517482;88
8517484;107
8517485;39
8517500;2399
8518421;3
8518429;582
8518430;993
8518452;5833
8519077;317
8519319;6551
8519320;
8519321;476
8519322;552
8519324;8050
8519325;5184
8519338;3543
8519339;1593
8519342;799
8519346;2542
8519355;2257
8519356;2035
8519588;6559
8519589;6792
8519590;7363
8530003;1550
8530027;1754
8530028;1719
8530029;1591
8530030;1560
8530031;1510
8530032;270
8530033;
8530038;599
8530039;
8530040;258
8530041;3
8530042;385
8530043;
8530044;6
8530045;
8530046;
8530047;3
8530050;3
8530051;3
8530052;
8530053;
8530064;1434
8530066;697
8530067;199
8530246;127
8530261;383
8530262;2314
8530263;3461
8530294;
8530335;939
8530355;947
8530523;1848
8530590;
8530621;295
8530622;54
8530672;1714
8530673;1422
8530674;982
8530749;10058
8530783;489
8530869;
8530870;
8530942;
8531115;100
8531116;7
8531155;
8531173;202
8531174;
8531175;
8531176;
8531177;
8531178;3
8531214;13
8570000;5088
8570001;5592
8570005;10
8570006;1051
8570007;694
8570008;3307
8570009;116
8570010;33
8570011;315
8570013;874
8570014;490
8570015;203
8570016;537
8570017;182
8570018;207
8570020;103
8570021;698
8570022;3
8570023;492
8570024;464
8570025;1540
8570026;779
8570027;24
8570028;9
8570029;276
8570030;4472
8570031;4598
8570032;4644
8570033;1092
8570034;2097
8570035;2423
8570036;2039
8570037;1966
8570039;1024
8570040;985
8570041;722
8570043;339
8570044;192
8570045;195
8570046;2513
8570049;691
8570050;623
8570051;553
8570055;149
8570056;75
8570059;702
8570061;440
8570063;2951
8570064;2303
8570066;358
8570067;326
8570068;758
8570069;4282
8570070;1692
8570071;506
8570072;256
8570074;124
8570075;24
8570076;155
8570077;39
8570078;359
8570079;131
8570080;809
8570081;2720
8570082;1570
8570083;643
8570084;6288
8570085;477
8570086;554
8570087;28
8570088;337
8570089;3166
8570090;3554
8570091;1828
8570092;430
8570093;507
8570094;626
8570095;127
8570096;1380
8570097;534
8570098;96
8570099;171
8570100;441
8570101;351
8570102;90
8570103;295
8570104;421
8570105;252
8570106;345
8570107;328
8570108;343
8570109;1967
8570110;153
8570111;7
8570112;741
8570113;226
8570114;248
8570115;95
8570116;9
8570117;139
8570119;1109
8570120;323
8570121;52
8570122;16
8570123;6
8570124;12
8570125;364
8570127;945
8570129;1598
8570130;2293
8570131;1533
8570132;1025
8570133;315
8570134;401
8570135;38
8570136;110
8570137;419
8570138;315
8570139;101
8570140;269
8570141;731
8570142;1112
8570144;1622
8570145;1675
8570146;48
8570147;256
8570148;383
8570149;328
8570150;286
8570151;24
8570152;124
8570153;148
8570154;343
8570155;359
8570156;117
8570157;101
8570158;
8570159;
8570160;13
8570161;264
8570162;721
8570164;1503
8570165;60
8570166;352
8570167;1078
8570168;1433
8570169;1535
8570172;435
8570173;53
8570174;332
8570175;230
8570176;392
8570177;9
8570178;1155
8570179;89
8570180;2969
8570181;1820
8570182;377
8570183;567
8570184;454
8570185;312
8570186;280
8570187;481
8570188;208
8570189;595
