8500730;133
8500731;214
8500732;229
8500733;140
8500734;199
8500736;44
8500737;157
8500738;438
8501014;261
8501015;302
8501016;143
8501017;156
8501023;79
8501030;902
8501031;806
8501032;189
8501033;314
8501034;28
8501035;28
8501036;399
8501037;833
8501040;272
8501042;92
8501045;120
8501046;566
8501047;1310
8501048;96
8501049;151
8501053;15
8501054;131
8501055;49
8501056;237
8501057;54
8501058;38
8501059;941
8501060;24
8501061;
8501062;399
8501063;206
8501064;
8501065;50
8501066;206
8501067;94
8501068;205
8501069;70
8501075;190
8501076;741
8501077;810
8501080;117
8501081;6
8501082;
8501083;
8501084;10
8501085;14
8501087;
8501088;
8501089;
8501090;651
8501091;147
8501092;
8501093;104
8501094;109
8501095;153
8501096;372
8501097;29
8501098;3
8501099;95
8501100;115
8501102;251
8501103;251
8501104;28
8501105;13
8501106;102
8501107;21
8501108;101
8501109;
8501110;19
8501111;105
8501112;451
8501113;12
8501114;79
8501115;132
8501116;23
8501117;1290
8501118;1918
8501119;378
8501120;1058
8501121;879
8501122;385
8501123;92
8501124;410
8501125;94
8501126;69
8501127;148
8501128;796
8501129;672
8501139;910
8501140;343
8501141;19
8501142;
8501143;3
8501146;
8501147;18
8501148;3
8501150;3
8501151;69
8501152;10
8501153;126
8501154;17
8501155;27
8501156;76
8501157;322
8501158;164
8501159;118
8501160;1946
8501161;1353
8501162;2371
8501163;913
8501164;98
8501165;53
8501166;469
8501167;139
8501168;19
8501169;495
8501170;21
8501171;507
8501172;260
8501173;726
8501174;477
8501175;3
8501176;170
8501177;183
8501178;188
8501179;
8501180;1232
8501181;803
8501183;1493
8501184;1015
8501187;296
8501189;188
8501190;22
8501191;864
8501192;
8501194;22
8501198;178
8501199;86
8501200;353
8501201;1107
8501202;138
8501203;1504
8501207;234
8501208;891
8501209;1530
8501210;1173
8501211;457
8501212;60
8501213;
8501214;378
8501215;850
8501216;1249
8501217;221
8501218;1717
8501227;510
8501228;311
8501230;269
8501234;3
8501243;69
8501247;785
8501248;678
8501249;741
8501250;667
8501251;246
8501252;83
8501253;200
8501254;181
8501255;117
8501256;124
8501260;956
8501261;175
8501262;279
8501263;30
8501264;424
8501265;489
8501266;207
8501267;1195
8501268;215
8501269;207
8501277;124
8501278;293
8501280;381
8501281;418
8501282;246
8501283;207
8501284;114
8501285;16
8501286;29
8501287;58
8501288;3
8501289;282
8501296;126
8501297;227
8501298;288
8501299;256
8501300;838
8501301;256
8501302;197
8501303;432
8501304;432
8501306;9
8501308;289
8501312;950
8501313;268
8501314;224
8501316;308
8501317;315
8501318;648
8501319;139
8501320;297
8501330;339
8501333;667
8501343;3
8501344;
8501345;10
8501346;25
8501347;92
8501348;45
8501349;6
8501350;119
8501351;17
